word,form,qwerd,keyer,chord,usage
Deployability,d-pl-\-b,Dplbo,,qbdlop,0
Deployables,d-pl-b-s,Dplbs,,qbdlps,0
Deplete,d-pl-e-t,Dplet,,qdelpt,0
Depleted,d-pl-e-t-d,Dpletd,,qdelpt,0
Depleting,d-pl-e-t-\-h,Dpletg,,qdeglpt,0
Depletes,d-pl-e-t-s,Dplets,,qdelpst,0
Depletion,d-pl-e-sh,Dplez,,qdelpz,0
Depletions,d-pl-e-sh-s,Dplezs,,qdelpsz,0
Dependably,d-jnt-b-e,Dpndbe,,qbdenp,0
Dependability,d-jnt-\-b,Dpndbo,,qbdnop,0
Depopulate,d-p-o-p-\-u,Dpopu,,qdopu,0
Depopulated,d-p-o-p-\-u-d,Dpopud,,qdopu,0
Depopulating,d-p-o-p-\-u-\-h,Dpopug,,qdgopu,0
Depopulates,d-p-o-p-\-u-s,Dpopus,,qdopsu,0
Depopulation,d-p-o-p-\-u-sh,Dpopuz,,qdopuz,0
Depositioned,d-p-o-sh-d,Dpozd,,qdopz,0
Depositioning,d-p-o-sh-\-h,Dpozg,,qdgopz,0
Depositions,d-p-o-sh-s,Dpozs,,qdopsz,0
Deprecator,d-pr-e-k-r,Dprekr,,qdekpr,0
Deprecatory,d-pr-e-k-\-r-e,Dprekre,,qdekpr,0
Depress,d-pr-e-s,Dpres,,qdeprs,0
Depressed,d-pr-e-s-d,Dpresd,,qdeprs,0
Depressing,d-pr-e-s-\-h,Dpresg,,qdegprs,0
Depressants,d-pr-e-s-nt-s,Dpresnts,,qdenprst,0
Depresss,d-pr-e-s-s,Dpress,,qdeprs,0
Depressive,d-pr-e-s-v,Dpresv,,qdeprsv,0
Depressives,d-pr-e-s-v-s,Dpresvs,,qdeprsv,0
Depression,d-pr-e-s-sh,Dpresz,,qdeprsz,0
Depressions,d-pr-e-s-sh-s,Dpreszs,,qdeprsz,0
Deprived,d-pr-i-d,Dprid,,qdipr,0
Depriving,d-pr-i-\-h,Dprig,,qdgipr,0
Deprives,d-pr-i-s,Dpris,,qdiprs,0
Deprivation,d-pr-i-v-a-sh,Dprivz,,qdiprvz,0
Deprivations,d-pr-i-v-a-sh-s,Dprivzs,,qdiprsvz,0
Deprivion,d-pr-i-sh,Dpriz,,qdiprz,0
Dramatically,d-r-a-m-/-a-e,Dramae,,qademr,0
Dramas,d-r-a-m-a-s,Dramaso,o,qadmors,0
Dramatize,d-r-a-m-a-t-i-s,Dramatis,,qadimrst,0
Dramatized,d-r-a-m-a-t-i-s-d,Dramatisd,,qadimrst,0
Dramatizing,d-r-a-m-a-t-i-s-\-h,Dramatisg,,qadgimrst,0
Dramatizes,d-r-a-m-a-t-i-s-s,Dramatiss,,qadimrst,0
Dramatization,d-r-a-m-a-t-i-s-sh,Dramatisz,,qadimrstz,0
Dramatizations,d-r-a-m-a-t-i-s-sh-s,Dramatiszs,,qadimrstz,0
Drainage,d-r-a-n-j,Dranj,,qadjnr,0
Drainages,d-r-a-n-j-s,Dranjs,,qadjnrs,0
Driveway,d-r-i-v-a-\-n,Drivan,,qadinrv,0
Driveways,d-r-i-v-a-\-n-s,Drivans,,qadinrsv,0
Directness,d-r-k-n-s,Drkns,,qdknrs,0
Dis-,d-s->,Ds>,,q>ds,0
Disablement,d-s-a-b-m,Dsabm,,qabdms,0
Disablements,d-s-a-b-m-s,Dsabms,,qabdms,0
Desirability,d-s-\-b,Dsboo,o,qbdos,0
Desirables,d-s-b-s,Dsbs,,qbds,0
Disdainful,d-s-d-a-n-f,Dsdanf,,qadfns,0
Disdainfully,d-s-d-a-n-f-e,Dsdanfe,,qadefns,0
Dissipated,d-s-e-p-a-d,Dsepad,,qadeps,0
Dissipating,d-s-e-p-a-\-h,Dsepag,,qadegps,0
Dissipates,d-s-e-p-a-s,Dsepas,,qadeps,0
Dissipative,d-s-e-p-a-df,Dsepatv,,qadepstv,0
Deceptions,d-s-e-p-sh-s,Dsepzs,,qdepsz,0
Dissipations,d-s-e-p-a-sh-s,Dsepzso,o,qdeopsz,0
Disfigurement,d-s-f-e-g-r-m,Dsfegrm,,qdefgmrs,0
Disfigurements,d-s-f-e-g-r-m-s,Dsfegrms,,qdefgmrs,0
Dysfunctionally,d-s-f-nk-l-e,Dsfqle,,qdeflqs,0
Disguise,d-s-g-i-s,Dsgis,,qdgis,0
Disguised,d-s-g-i-s-d,Dsgisd,,qdgis,0
Disguising,d-s-g-i-s-\-h,Dsgisg,,qdgis,0
Disguises,d-s-g-i-s-s,Dsgiss,,qdgis,0
Decipherable,d-s2-i-f-b,Dsifb,,qbdfis,0
Decipherably,d-s2-i-f-b-e,Dsifbe,,qbdefis,0
Deciphered,d-s2-i-f-d,Dsifd,,qdfis,0
Deciphering,d-s2-i-f-\-h,Dsifg,,qdfgis,0
Deciphers,d-s2-i-f-s,Dsifs,,qdfis,0
Designated,d-s2-i-g-d,Dsigd,,qdgis,0
Designating,d-s2-i-g-\-h,Dsigg,,qdgis,0
Designate,d-s2-i-g,Dsigo,o,qdgios,0
Designates,d-s2-i-g-s,Dsigs,,qdgis,0
Designation,d-s2-i-g-sh,Dsigz,,qdgisz,0
Designations,d-s2-i-g-sh-s,Dsigzs,,qdgisz,0
Designer,d-s2-i-n-r,Dsinr,,qdinrs,0
Designers,d-s2-i-n-r-s,Dsinrs,,qdinrs,0
Discipleship,d-s-i-p-sh,Dsipz,,qdipsz,0
Decisive,d-s2-i-s-v,Dsisv,,qdisv,0
Decisively,d-s2-i-s-v-e,Dsisve,,qdeisv,0
Discard,d-s-k-a2-d,Dskad,,qadks,0
Discarded,d-s-k-a2-d-d,Dskadd,,qadks,0
Discarding,d-s-k-a2-d-\-h,Dskadg,,qadgks,0
Discards,d-s-k-a2-d-s,Dskads,,qadks,0
Disconnections,d-s2-k-e-k-sh-s,Dskekzs,,qdeksz,0
Discourage,d-s2-k-r-j,Dskrj,,qdjkrs,0
Discouraged,d-s2-k-r-j-d,Dskrjd,,qdjkrs,0
Discouraging,d-s2-k-r-j-\-h,Dskrjg,,qdgjkrs,0
Discouragement,d-s2-k-r-j-m,Dskrjm,,qdjkmrs,0
Discouragements,d-s2-k-r-j-m-s,Dskrjms,,qdjkmrs,0
Discourages,d-s2-k-r-j-s,Dskrjs,,qdjkrs,0
Discoverable,d-s2-k-v-\-b,Dskvb,,qbdksv,0
Discoverably,d-s2-k-v-\-b-e,Dskvbe,,qbdeksv,0
Discoverables,d-s2-k-v-\-b-s,Dskvbs,,qbdksv,0
Discoverer,d-s2-k-v-r,Dskvr,,qdkrsv,0
Discoverers,d-s2-k-v-r-s,Dskvrs,,qdkrsv,0
Destructions,d-s-/-k-sh-s,Dskzsi,i,qdiksz,0
Discussions,d-s2-k-sh-s,Dskzso,o,qdkosz,0
Disinfectants,d-s2-n-f-e-k-nt-s,Dsnfeknts,,qdefknst,0
Disengage,d-s2-n-g-a,Dsnga,,qadgns,0
Disengaged,d-s2-n-g-a-d,Dsngad,,qadgns,0
Disengaging,d-s2-n-g-a-\-h,Dsngag,,qadgns,0
Disengagements,d-s2-n-g-a-m-s,Dsngams,,qadgmns,0
Disengages,d-s2-n-g-a-s,Dsngas,,qadgns,0
Dissolve,d-s-o-l,Dsol,,qdlos,0
Dissolved,d-s-o-l-d,Dsold,,qdlos,0
Dissolving,d-s-o-l-\-h,Dsolg,,qdglos,0
Dissolves,d-s-o-l-s,Dsols,,qdlos,0
Dissolve,d-s-o-l-v,Dsolv,,qdlosv,0
Dissolved,d-s-o-l-v-d,Dsolvd,,qdlosv,0
Dissolving,d-s-o-l-v-\-h,Dsolvg,,qdglosv,0
Dissolves,d-s-o-l-v-s,Dsolvs,,qdlosv,0
Dissolutions,d-s2-o-l-sh-s,Dsolzs,,qdlosz,0
Dissonance,d-s-o-n-a-n-s,Dsonans,,qadnos,0
Dissonances,d-s-o-n-a-n-s-s,Dsonanss,,qadnos,0
Dissonant,d-s-o-n-a-nt,Dsonant,,qadnost,0
Dissonantly,d-s-o-n-a-nt-e,Dsonante,,qadenost,0
Displaced,d-s-p-l-a-s-d,Dsplasd,,qadlps,0
Displacing,d-s-p-l-a-s-\-h,Dsplasg,,qadglps,0
Displacement,d-s-p-l-a-s-m,Dsplasm,,qadlmps,0
Displacements,d-s-p-l-a-s-m-s,Dsplasms,,qadlmps,0
Displace,d-s-p-l-a-s,Dsplaso,o,qadlops,0
Displaces,d-s-p-l-a-s-s,Dsplass,,qadlps,0
Disciplined,d-s-pl-e-n-d,Dsplend,,qdelnps,0
Disciplining,d-s-pl-e-n-\-h,Dspleng,,qdeglnps,0
Disciplinary,d-s-pl-e-n-r-e,Dsplenre,,qdelnprs,0
Disciplinarian,d-s-pl-e-n-r-e-n,Dsplenren,,qdelnprs,0
Disciplines,d-s-pl-e-n-s,Dsplens,,qdelnps,0
Disproportionately,d-s-pr-e,Dspre,,qdeprs,0
Desperation,d-s-pr-a-sh,Dsprzo,o,qdoprsz,0
Disrespectful,d-s-r-e-s-f,Dsresf,,qdefrs,0
Dissatisfied,d-ss-a-t-d,Dssatd,,qadst,0
Distemper,d-s-tm-pr,Dstmpr,,qdmprst,0
Distrust,d-s2-t-r-s,Dstrs,,qdrst,0
Distrusted,d-s2-t-r-s-d,Dstrsd,,qdrst,0
Distrustful,d-s2-t-r-s-f,Dstrsf,,qdfrst,0
Distrustfully,d-s2-t-r-s-f-e,Dstrsfe,,qdefrst,0
Distrusting,d-s2-t-r-s-\-h,Dstrsg,,qdgrst,0
Distrusts,d-s2-t-r-s-s,Dstrss,,qdrst,0
Detectived,td-e-k-v-d,Dtekvd,,qdektv,0
Detectiving,td-e-k-v-\-h,Dtekvg,,qdegktv,0
Detectives,td-e-k-v-s,Dtekvs,,qdekstv,0
Detections,td-e-k-sh-s,Dtekzs,,qdekstz,0
Duplicator,d-u-p-r,Dupr,,qdpru,0
Duplicators,d-u-p-r-s,Duprs,,qdprsu,0
Duplicity,d-u-p-s,Dupso,o,qdopsu,0
Duplications,d-u-p-sh-s,Dupzs,,qdpsuz,0
Deuteronomy,d-u-t-m-e,Dutme,,qdemtu,0
Deuteronomic,d-u-t-m-e-k,Dutmek,,qdekmtu,0
Deuteronomist,d-u-t-m-e-s-t,Dutmest,,qdemstu,0
Devastated,df-a-s2-t-a-d,Dvastad,,qadstv,0
Devastating,df-a-s2-t-a-\-h,Dvastag,,qadgstv,0
Devastates,df-a-s2-t-a-s,Dvastas,,qadstv,0
Devastation,df-a-s2-t-a-sh,Dvastz,,qadstvz,0
Devastations,df-a-s2-t-a-sh-s,Dvastzs,,qadstvz,0
Divested,df-e-s-d,Dvesd,,qdesv,0
Divesting,df-e-s-\-h,Dvesg,,qdegsv,0
Divests,df-e-s-s,Dvess,,qdesv,0
Divided,df-i-d-d,Dvidd,,qdiv,0
Dividing,df-i-d-\-h,Dvidg,,qdgiv,0
Divides,df-i-d-s,Dvids,,qdisv,0
Devil,df-l,Dvlo,o,qdlov,0
Devils,df-l-s,Dvlso,o,qdlosv,0
Devolved,df-o-l-d,Dvold,,qdlov,0
Devolving,df-o-l-\-h,Dvolg,,qdglov,0
Devolves,df-o-l-s,Dvols,,qdlosv,0
Disagreeablely,dya-b-e,Dyabe,,qabdey,0
Idiosyncrasies,e-d-o-s2-e-nk-s,Edoseqs,,qdeoqs,0
Editors,e-td-e2-s,Edtes,,qdest,0
Editorship,e-td-e2-sh,Edtez,,qdetz,0
Editorships,e-td-e2-sh-s,Edtezs,,qdestz,0
Editorials,e-td-r-l-s,Edtrls,,qdelrst,0
Editions,e-d-sh-s,Edzs,,qdesz,0
Ephemerally,e-f-e-m-e-r-l-e,Efemerle,,qeflmr,0
Ephemerals,e-f-e-m-e-r-l-s,Efemerls,,qeflmrs,0
Edginess,e-j-e-n-s,Ejens,,qejns,0
Economically,e-k-/-k-e,Ekke,,qek,0
Eliminated,e-l-e-mn-a-t-d,Elemnatd,,qadelmnt,0
Eliminating,e-l-e-mn-a-t-\-h,Elemnatg,,qaeglmnt,0
Eliminates,e-l-e-mn-a-t-s,Elemnats,,qaelmnst,0
Eliminations,e-l-e-mn-sh-s,Elemnzs,,qelmnsz,0
Elementaries,e-l-e-m-r-e-s,Elemres,,qelmrs,0
Electronic,e-l-/-n-k,Elnk,,qekln,0
Electronics,e-l-/-n-k-s,Elnks,,qeklns,0
Illogic,e-l-o-j-k,Elojk,,qejklo,0
Illogical,e-l-o-j-/-k,Elojko,o,qejklo,0
Illustrated,e-l-u-s-d,Elusd,,qdelsu,0
Illustrating,e-l-u-s-\-h,Elusg,,qeglsu,0
Illustrates,e-l-u-s-s,Eluss,,qelsu,0
Illustration,e-l-u-s-sh,Elusz,,qelsuz,0
Illustrations,e-l-u-s-sh-s,Eluszs,,qelsuz,0
Elevations,e2-l-v-a-t-sh-s,Elvatzs,,qaelstvz,0
Imaginably,e-m-a-j-b-e,Emajbe,,qabejm,0
Imaginative,e-m-a-j-df,Emajtv,,qaejmtv,0
Imaginatively,e-m-a-j-df-e,Emajtve,,qaejmtv,0
Immigrated,e-m-e-g-d,Emegd,,qdegm,0
Immigrating,e-m-e-g-\-h,Emegg,,qegm,0
Immigrates,e-m-e-g-s,Emegs,,qegms,0
Immigration,e-m-g-r-a-z,Emgraz,,qaegmrz,0
Emigration,e-m-g-r-a-z,Emgrazo,o,qaegmorz,0
Determinate,e2-mn-a-t,Emnat,,qaemnt,0
Determinates,e2-mn-a-t-s,Emnats,,qaemnst,0
Determinedly,e2-mn-\-t-e,Emnte,,qemnt,0
Determinations,e2-mn-sh-s,Emnzs,,qemnsz,0
Immobile,e-m-o-bl,Emobl,,qbelmo,0
Immobility,e-m-o-\-b,Emobo,,qbemo,0
Emulations,e-m-\-u-sh-s,Emuzs,,qemsuz,0
Enact,e-n-a-k,Enak,,qaekn,0
Enacted,e-n-a-k-d,Enakd,,qadekn,0
Enacting,e-n-a-k-\-h,Enakg,,qaegkn,0
Enacts,e-n-a-k-s,Enaks,,qaekns,0
Inappreciated,e-n-a-pr-e-sh-d,Enaprezd,,qadenprz,0
Inarticulate,e-n-a2-t-e-k-\-u,Enateku,,qaekntu,0
Inarticulately,e-n-a2-t-e-k-\-u-e,Enatekue,,qaekntu,0
Inabilities,e-n-\-b-s,Enbos,,qbenos,0
Inerrancy,e-n-e-r-a-n-s-e,Eneranse,,qaenrs,0
Inerrantly,e-n-e-r-a-nt-e,Enerante,,qaenrt,0
Inerrants,e-n-e-r-a-nt-s,Enerants,,qaenrst,0
Inert,e-n-e2-t,Enet,,qent,0
Inevitable,e-n-e-v-t-b,Enevtb,,qbentv,0
Inevitably,e-n-e-v-t-b-e,Enevtbe,,qbentv,0
Inevitability,e-n-e-v-t-\-b,Enevtbo,,qbenotv,0
Inevitabilities,e-n-e-v-t-\-b-s,Enevtbs,,qbenstv,0
Initiative,e-n-e-sh-t-v,Eneztv,,qentvz,0
Enforcement,e-n-f-s2-m,Enfsm,,qefmns,0
Inhabit,e-n-^-h-\-a-b-t,Enhabt,,qabehnt,0
Inhabited,e-n-^-h-\-a-b-t-d,Enhabtd,,qabdehnt,0
Inhabiting,e-n-^-h-\-a-b-t-\-h,Enhabtg,,qabeghnt,0
Inhabits,e-n-^-h-\-a-b-t-s,Enhabts,,qabehnst,0
Encapsulate,e-n-k-a-p-s-l-a-t,Enkapslat,,qaeklnpst,0
Encapsulated,e-n-k-a-p-s-l-a-t-d,Enkapslatd,,qadeklnpst,0
Encapsulating,e-n-k-a-p-s-l-a-t-\-h,Enkapslatg,,qaegklnpst,0
Encapsulates,e-n-k-a-p-s-l-a-t-s,Enkapslats,,qaeklnpst,0
Encapsulation,e-n-k-a-p-s-l-a-t-sh,Enkapslatz,,qaeklnpstz,0
Encapsulations,e-n-k-a-p-s-l-a-t-sh-s,Enkapslatzs,,qaeklnpstz,0
Inanity,e-n-/-nt,Ennt,,qent,0
Inoffensively,e-n-o-f-e-n-s-v-e,Enofensve,,qefnosv,0
Inaugurated,e-n-o-g-d,Enogd,,qdegno,0
Inaugurating,e-n-o-g-\-h,Enogg,,qegno,0
Inaugurals,e-n-o-g-/-l-s,Enogls,,qeglnos,0
Inaugurates,e-n-o-g-s,Enogs,,qegnos,0
Inauguration,e-n-o-g-sh,Enogz,,qegnoz,0
Inaugurations,e-n-o-g-sh-s,Enogzs,,qegnosz,0
Explained,e-pl-d,Epld,,qdelp,0
Explaining,e-pl-\-h,Eplg,,qeglp,0
Explains,e-pl-s,Epls,,qelps,0
Explanation,e-pl-sh,Eplz,,qelpz,0
Equanimity,e-k-a-n-\-mt,Eqanmt,,qaemnqt,0
Equate,e-k-a-t,Eqat,,qaeqt,0
Equator,e-k-a-t-e2,Eqate,,qaeqt,0
Equating,e-k-a-t-\-h,Eqatg,,qaegqt,0
Equatorial,e-k-a-t-r-l,Eqatrl,,qaelqrt,0
Equates,e-k-a-t-s,Eqats,,qaeqst,0
Equalize,e-k-l-i-s,Eqlis,,qeilqs,0
Equalized,e-k-l-i-s-d,Eqlisd,,qdeilqs,0
Equalizing,e-k-l-i-s-\-h,Eqlisg,,qegilqs,0
Equalizes,e-k-l-i-s-s,Eqliss,,qeilqs,0
Equations,e-k-a-sh-s,Eqzs,,qeqsz,0
Erasably,e-r-a-s-b-e,Erasbe,,qabers,0
Eraser,e-r-a-s-r,Erasr,,qaers,0
Erasers,e-r-a-s-r-s,Erasrs,,qaers,0
Erasure,e-r-a-sh,Eraz,,qaerz,0
Erasures,e-r-a-sh-s,Erazs,,qaersz,0
Irreducible,e-r-e-d-u-s-b,Eredusb,,qbdersu,0
Irreducibly,e-r-e-d-u-s-b-e,Eredusbe,,qbdersu,0
Irregularly,e-r-e-g-e,Erege,,qegr,0
Irregularity,e-r-e-g,Eregi,i,qegir,0
Irregularities,e-r-e-g-s,Eregs,,qegrs,0
Erectility,e-r-e-k-\-l,Erekl,,qeklr,0
Irreclaimably,e-r-e-/-m-b-e,Erembe,,qbemr,0
Irrefutable,e-r-f-e-u-t-b,Erfutb,,qbefrtu,0
Irrefutably,e-r-f-e-u-t-b-e,Erfutbe,,qbefrtu,0
Irrefutability,e-r-f-e-u-t-b,Erfutbo,o,qbefortu,0
Irrefutables,e-r-f-e-u-t-b-s,Erfutbs,,qbefrstu,0
Earther,e-r-th-r,Erhr,,qehr,0
Earthers,e-r-th-r-s,Erhrs,,qehrs,0
Erroneous,e-r-o-n-u-s,Eronus,,qenorsu,0
Erroneously,e-r-o-n-u-s-e,Eronuse,,qenorsu,0
Irresponsibility,e-r-p-\-b,Erpbo,,qbeopr,0
Irreproachable,e-r-p-r-c-b,Erprcb,,qbcepr,0
Irresponsible,e-r-s-p,Ersp,,qeprs,0
Irresponsibly,e-r-s-p-e,Erspe,,qeprs,0
Irresistible,e-r-ss-b,Erssb,,qbers,0
Irresistibly,e-r-ss-b-e,Erssbe,,qbers,0
Irrevocable,e-r-v-k-b,Ervkb,,qbekrv,0
Irrevocably,e-r-v-k-b-e,Ervkbe,,qbekrv,0
Easiness,e-s-e-n-e-s,Esenes,,qens,0
Eschatologist,e-s-k-a-t-\-o2-s-t,Eskatost,,qaekost,0
Eschatologists,e-s-k-a-t-\-o2-s-t-s,Eskatosts,,qaekost,0
Escalate,e-s2-k-l-a-t,Esklat,,qaeklst,0
Escalated,e-s2-k-l-a-t-d,Esklatd,,qadeklst,0
Escalating,e-s2-k-l-a-t-\-h,Esklatg,,qaegklst,0
Escalator,e-s2-k-l-a-t-r,Esklatr,,qaeklrst,0
Escalators,e-s2-k-l-a-t-r-s,Esklatrs,,qaeklrst,0
Escalates,e-s2-k-l-a-t-s,Esklats,,qaeklst,0
Escalation,e-s2-k-l-a-t-sh,Esklatz,,qaeklstz,0
Escalations,e-s2-k-l-a-t-sh-s,Esklatzs,,qaeklstz,0
Eccentrically,e-s2-n-/-k-e,Esnke,,qekns,0
Israelite,E-s-r-ea-l-i-t,Esrelit,,qeilrst,0
Israelites,E-s-r-ea-l-i-t-s,Esrelits,,qeilrst,0
Irritated,e2-t-a-d,Etad,,qadet,0
Irritating,e2-t-a-\-h,Etag,,qaegt,0
Irritates,e2-t-a-s,Etas,,qaest,0
Irritable,e2-t-b,Etb,,qbet,0
Irritability,e2-t-\-b,Etbo,,qbeot,0
Irritant,e2-t-nt,Etnt,,qent,0
Iteration,e-t-r-a-sh,Etrz,,qertz,0
Iterations,e-t-r-a-sh-s,Etrzs,,qerstz,0
Irritations,e2-t-sh-s,Etzs,,qestz,0
Evangel,e-v-a-n-j,Evanj,,qaejnv,0
Evangels,e-v-a-n-j-s,Evanjs,,qaejnsv,0
Evangelism,e-v-a-n-j-sm,Evanjsm,,qaejmnsv,0
Evangelistic,e-v-a-n-j-/-s2-t-k,Evanjstk,,qaejknstv,0
Evangelists,e-v-a-n-j-/-s2-t-s,Evanjsts,,qaejnstv,0
Evaluations,e-v-l-sh-s,Evlzs,,qelsvz,0
Eventualities,e-v-nt-\-l-s,Evntls,,qelnstv,0
Evolutionist,e-v-o-l-sh-e-s,Evolzes,,qelosvz,0
Evolutionists,e-v-o-l-sh-e-s-s,Evolzess,,qelosvz,0
Evolutionism,e-v-o-l-sh-s-m,Evolzsm,,qelmosvz,0
Inclusions,e-/-sh-s,Ezs,,qesz,0
-Ful,<-f,F<,,q<f,0
Fatherhood,f-a-th-\-d,Fahdo,o,qadfho,0
Faithless,f-a-th2-l,Fahl,,qafhl,0
Fatherland,f-a-th-l-a-nt,Fahland,,qadfhln,0
Faithlessly,f-a-th2-l-e,Fahle,,qaefhl,0
Fatherless,f-a-th-l,Fahli,i,qafhil,0
Fathom,f-a-h-m,Fahm,,qafhm,0
Fathomable,f-a-h-m-b,Fahmb,,qabfhm,0
Fathomably,f-a-h-m-b-e,Fahmbe,,qabefhm,0
Fathomability,f-a-h-m-\-b,Fahmbo,,qabfhmo,0
Fathomed,f-a-h-m-d,Fahmd,,qadfhm,0
Fathoming,f-a-h-m-\-h,Fahmg,,qafghm,0
Fathoms,f-a-h-m-s,Fahms,,qafhms,0
Factually,f-a-k-l-e,Fakle,,qaefkl,0
Factored,f-a-k-t-e2-d,Fakted,,qadefkt,0
Factoring,f-a-k-t-e2-\-h,Fakteg,,qaefgkt,0
Factors,f-a-k-t-e2-s,Faktes,,qaefkst,0
Failback,f-a-l-b-k,Falbk,,qabfkl,0
Failbacks,f-a-l-b-k-s,Falbks,,qabfkls,0
Familiarize,f-a-m-e-l-i-s,Famelis,,qaefilms,0
Familiarized,f-a-m-e-l-i-s-d,Famelisd,,qadefilms,0
Familiarizing,f-a-m-e-l-i-s-\-h,Famelisg,,qaefgilms,0
Familiarizes,f-a-m-e-l-i-s-s,Fameliss,,qaefilms,0
Familiarizion,f-a-m-e-l-i-s-sh,Famelisz,,qaefilmsz,0
Familiarization,f-a-m-e-l-i-s-a-sh,Fameliszo,o,qaefilmosz,0
Familiarizations,f-a-m-e-l-i-s-a-sh-s,Fameliszs,,qaefilmsz,0
Pharisaically,f-a2-r-s-a-k-l-e,Farsakle,,qaefklrs,0
Facilitate,f-a-s-l-e-t-a,Fasleta,,qaeflst,0
Facilitated,f-a-s-l-e-t-a-d,Fasletad,,qadeflst,0
Facilitating,f-a-s-l-e-t-a-\-h,Fasletag,,qaefglst,0
Facilitates,f-a-s-l-e-t-a-s,Fasletas,,qaeflst,0
Facilitation,f-a-s-l-e-t-a-sh,Fasletz,,qaeflstz,0
Facilitations,f-a-s-l-e-t-a-sh-s,Fasletzs,,qaeflstz,0
Facilities,f-a-s-\-l-s,Fasls,,qafls,0
Facilitate,f-a-s-l-t-a,Faslta,,qaflst,0
Facilitated,f-a-s-l-t-a-d,Fasltad,,qadflst,0
Facilitating,f-a-s-l-t-a-\-h,Fasltag,,qafglst,0
Facilitates,f-a-s-l-t-a-s,Fasltas,,qaflst,0
Facilitation,f-a-s-l-t-a-sh,Fasltaz,,qaflstz,0
Facilitations,f-a-s-l-t-a-sh-s,Fasltazs,,qaflstz,0
Fascination,f-a-s2-n-sh,Fasnz,,qafnsz,0
Fascinations,f-a-s2-n-sh-s,Fasnzs,,qafnsz,0
Fasted,f-a-s2-t-d,Fastd,,qadfst,0
Faster,f-a-s2-t-e2,Faste,,qaefst,0
Fasting,f-a-s2-t-g,Fastg,,qafgst,0
Fasten,f-a-s2-t-n,Fastn,,qafnst,0
Fastened,f-a-s2-t-n-d,Fastnd,,qadfnst,0
Fastening,f-a-s2-t-n-\-h,Fastng,,qafgnst,0
Fastens,f-a-s2-t-n-s,Fastns,,qafnst,0
Fastenings,f-a-s2-t-n-\-s2,Fastnz,,qafnstz,0
Fasts,f-a-s2-t-s,Fastso,o,qafost,0
Fastest,f-a-s2-t-s-t,Fastst,,qafst,0
Fashionable,f-a-sh-b,Fazb,,qabfz,0
Fashionably,f-a-sh-b-e,Fazbe,,qabefz,0
Fashioned,f-a-sh-d,Fazd,,qadfz,0
Fashioning,f-a-sh-\-h,Fazg,,qafgz,0
Fashions,f-a-sh-s,Fazs,,qafsz,0
Forbade,f-b-a-d,Fbad,,qabdf,0
Forbidden,f-b-tn,Fbdn,,qbdfn,0
-Fully,<-f-e,Fe<,,q<ef,0
Federalist,f-e-d-e-s,Fedes,,qdefs,0
Federalists,f-e-d-e-s-s,Fedess,,qdefs,0
Federate,f-e-d-r-a,Fedra,,qadefr,0
Federated,f-e-d-r-a-d,Fedrad,,qadefr,0
Federating,f-e-d-r-a-\-h,Fedrag,,qadefgr,0
Federates,f-e-d-r-a-s,Fedras,,qadefrs,0
Federals,f-e-d-r-l-s,Fedrls,,qdeflrs,0
Fingerlings,f-e2-ng-e2-l-s,Fegels,,qefgls,0
Figurative,f-e-g-r-a-df,Fegratv,,qaefgrtv,0
Figuratively,f-e-g-r-a-df-e,Fegratve,,qaefgrtv,0
Philosophize,f-e-l-o-s-i-s,Felosis,,qefilos,0
Philosophized,f-e-l-o-s-i-s-d,Felosisd,,qdefilos,0
Philosophizing,f-e-l-o-s-i-s-\-h,Felosisg,,qefgilos,0
Philosophizes,f-e-l-o-s-i-s-s,Felosiss,,qefilos,0
Fellowship,f-e-l-o-sh,Feloz,,qefloz,0
Fellowshipped,f-e-l-o-sh-d,Felozd,,qdefloz,0
Fellowshipping,f-e-l-o-sh-\-h,Felozg,,qefgloz,0
Fellowships,f-e-l-o-sh-s,Felozs,,qeflosz,0
Filteration,f-e-l-t-r-a-sh,Feltrz,,qeflrtz,0
Filterations,f-e-l-t-r-a-sh-s,Feltrzs,,qeflrstz,0
Females,f-e-m-a2-s,Femas,,qaefms,0
Pheromone,f-e2-m-o-n,Femon,,qefmno,0
Pheromonal,f-e2-m-o-n-l,Femonl,,qeflmno,0
Pheromonally,f-e2-m-o-n-l-e,Femonle,,qeflmno,0
Pheromones,f-e2-m-o-n-s,Femons,,qefmnos,0
Phenomena,f-e-n-o-m-a,Fenoma,,qaefmno,0
Phenomenon,f-e-n-o-mm,Fenomm,,qefmno,0
Phenomenal,f-e-n-o-mm-e,Fenomme,,qefmno,0
Phenomenally,f-e-n-o-mm-e-e,Fenommee,,qefmno,0
Phenomenons,f-e-n-o-mm-s,Fenomms,,qefmnos,0
Finisher,f-e-n-sh-r,Fenzr,,qefnrz,0
Finishers,f-e-n-sh-r-s,Fenzrs,,qefnrsz,0
Ferocity,f-e-r-/-s,Ferso,o,qefors,0
Fissures,f-e-sh-u-s,Fezus,,qefsuz,0
Forefather,f-f-a-th,Ffah,,qafh,0
Forefathers,f-f-a-th-s,Ffahs,,qafhs,0
Forefinger,f-f-e2-ng-e2,Ffege,,qefg,0
Forefingers,f-f-e2-ng-e2-s,Ffeges,,qefgs,0
Forgivably,f-g-e-/-b-e,Fgebe,,qbefg,0
Forgivability,f-g-e-\-b,Fgebo,,qbefgo,0
Forthcoming,f-th-k-m-\-h,Fhkmg,,qfghkm,0
