word,form,qwerd,keyer,chord,usage
Sudden,s2-u-tn,Sutn,,qnstu,815
Christian,k-r-e-s-ch,Kresc,,qcekrs,816
Evil,e-v-l,Evl,,qelv,817
Danger,tn-j-e2,Tnje,,qejnt,818
Main,m-a-n,Manu,u,qamnu,819
Battle,b-t-l,Btl,,qblt,820
Wished,u-sh-t,Uzt,,qtuz,821
Command,k-m-a-n,Kman,,qakmn,822
Notice,n-e-s,Nes,,qens,823
Piece,p-e-s,Peso,o,qeops,824
Political,p-o-l-/-ya,Polya,,qalopy,825
Sister,ss2-t-e2,Sste,,qest,826
Proper,pr-pr,Prpr,,qprz,828
Started,s2-t-a2-td,Stadd,,qadst,829
Considered,k-s-/-t,Kst,,qkst,830
Expected,e-s-p-/-t,Xpt,,qptx,833
Joy,j-o-e,Jy,,qcjy,834
Private,pr-i,Pri,,qipr,835
Bright,br-i,Bri,,qbir,836
Result,r-s2-u,Rsu,,qrsu,837
School,s2-k-l,Skl,,qkls,838
Sit,s2-e-t,Setu,u,qestu,839
Language,l-a-ng,Lag,,qagl,840
Individual,nt-v,Ntv,,qntv,842
South,s2-a-u,Swo,o,qosw,843
Meant,mn-t,Mmt,,qmtx,845
Food,f-u-d,Fud,,qdfu,846
Wide,u-i-d,Uid,,qdiu,847
Formed,f-m-/-t,Fmt,,qfmt,848
Week,e-k,Ek,,qekx,849
Tears,t-ye2,Tye,,qety,851
Opportunity,o-pr,Opr,,qopr,852
Value,v-l,Vl,,qlmv,854
Broke,br-o-k,Brok,,qbkor,856
Support,s-/-t,Sti,i,qist,858
Due,d-u,Du,,qduv,859
Village,v-e-l-j,Velj,,qejlv,860
Fight,f-i-t,Fito,o,qfiot,861
Experience,e-s-p,Xp,,qcpx,862
Medium,m-e-tm,Metm,,qemt,864
Stone,s2-t-o-n,Ston,,qnost,865
Begin,b-g-e-n,Bgen,,qbegn,866
Domain,d-o-mn,Domn,,qdmno,868
Personal,pr-s,Prso,o,qoprs,870
Access,a-k-ss,Akss,,qaks,871
Learn,l-e-n,Len,,qeln,874
Offered,o-f-/-t,Ofto,o,qfot,876
Grand,^-g,Gi,i,qcgi,878
Society,ss2,Ssu,u,qsuz,880
Boat,b-o-t,Bot,,qbot,881
Takes,t-a-k-s,Taks,,qakst,883
Date,td,Dt,,qdtx,884
Original,o-r-e-j,Orej,,qejor,885
Difficult,df-k,Dfk,,qdfk,887
Wait,u-a-t,Uat,,qatu,889
Tree,t-r-e,Tre,,qert,890
Produced,pr-o-d-u-s2-t,Produst,,qdoprstu,891
Cast,k-a-s2-t,Kast,,qakst,894
Month,mn-th,Mmh,,qhmx,895
Top,t-o-p,Topo,o,qopt,896
Laughed,l-a-f-t,Laft,,qaflt,899
Direction,d-r-k-sh,Drkz,,qdkrz,907
Gives,g-e-s,Ges,,qegs,908
Terrible,t-e-r-b,Terb,,qbert,909
Silent,s2-i-l-e-nt,Silento,o,qeilnost,910
Produce,pr-o-d-u-s,Produs,,qdoprsu,911
Lie,l-i,Lio,o,qilo,914
Scene,s2-e-n,Senu,u,qensu,915
Effort,e-f-t,Eft,,qeft,917
Attempt,a-tm-t,Atmt,,qamt,918
Likely,l-a-e,Lae,,qael,919
Drawn,d-r-o-n,Dron,,qdnor,921
Fast,f-a-s2-t,Fasto,o,qafost,923
Street,s2-t,Stw,w,qstw,924
Wall,u-o-l,Uol,,qlou,925
Troops,t-r-u-p-s,Trups,,qprstu,927
Modern,m-o-tn,Motn,,qmnot,928
Military,m-e-l-e-t,Melet,,qelmt,930
Author,o-th-r,Ohr,,qhor,931
Field,f-e-ld,Feldo,o,qdeflo,932
Heaven,^-h-\-e-v-n,Hevn,,qehnv,933
Fee,f-e,Fe,,qefz,934
Pleased,pl-/-t,Plt,,qlpt,935
Authority,o-th2-/-r,Ohro,o,qhor,938
Soft,s2-o-f-t,Softo,o,qfost,939
Bit,b-e-t,Betu,u,qbetu,940
Chair,ch-a2,Cao,o,qaco,941
Cry,k-r-i,Kri,,qikr,942
Hot,^-h-\-o-t,Hoto,o,qhot,943
Named,n-a-/-t,Natu,u,qantu,946
Summer,s2-m-e2,Sme,,qems,947
Afternoon,a-f-n-u-n,Afnun,,qafnu,948
Allow,a-l,Al,,qalx,949
Passage,p-a-s-j,Pasj,,qajps,951
Music,m-u-s2-e-k,Musek,,qekmsu,952
Soldiers,s2-o-l-j-ye2,Soljye,,qejlosy,954
Required,r-k-i-/-t,Rqit,,qiqrt,955
Picture,p-k-t-r,Pktr,,qkprt,956
Pleasant,pl-e-s,Ples,,qelps,958
Fixed,f-e-x-t,Fext,,qeftx,959
Permission,pr-m-sh,Prmz,,qmprz,960
Speech,s-p,Spu,u,qpsu,961
Marriage,m-a-r-j,Marj,,qajmr,962
Study,s2-td-e,Sdde,,qdes,963
Religious,r-e-l-e-j-u-s,Relejus,,qejlrsu,965
West,u,Uw,w,qcuw,966
Ill,e-l,El,,qelz,969
Official,o-sh-l,Ozl,,qloz,971
Distribute,d-s-/-b,Dsb,,qbds,973
Spent,s-jnt,Sjnt,,qjnst,974
Ladies,l-a-d-e-s,Lades,,qadels,976
Leaves,l-e-v-s2,Levs,,qelsv,977
Justice,j-u-s-s,Juss,,qjsu,978
Trust,t-r-s,Trs,,qrst,980
Break,br-a-k,Brak,,qabkr,981
Equal,e-k-l,Eql,,qelq,982
Eat,e-t,Eto,o,qeot,983
North,n-o-th,Noh,,qhno,984
Killed,k-e-ld,Keld,,qdekl,985
Threw,th-r-u,Hruo,o,qhoru,986
Physical,f-e-s-/-k,Fesk,,qefks,987
Religion,r-e-l-e-j-n,Relejn,,qejlnr,988
Understood,u-/-s2-t-u,Ustu,,qstu,991
Forget,f-g-e-t,Fget,,qefgt,992
Instant,n-s,Ns,,qnsz,994
Ordered,o-d-/-t,Odt,,qdot,995
Middle,m-e-d-l,Medl,,qdelm,997
Looks,l-u-s,Lus,,qlsu,998
Sin,s2-e-n,Seni,i,qeins,999
Success,s2-u-k,Suk,,qksu,1001
Built,bl,Bl,,qbcl,1002
Fortune,f-tn,Ftn,,qfnt,1006
Spite,s-p-i-t,Spit,,qipst,1007
Wise,u-i-s,Uis,,qisu,1008
Moral,m-o-r-l,Morl,,qlmor,1010
Plan,pl-a-n,Planu,u,qalnpu,1015
Touch,t-ch,Tc,,qctv,1017
Rise,r-i-s,Ris,,qirs,1020
Social,s2-o-sh,Soz,,qosz,1022
Higher,^-h-\-i-r,Hir,,qhir,1023
Rate,r-a-t,Rat,,qart,1024
Rates,r-a-t-s,Rats,,qarst,1024
Garden,g-a2-tn,Gatn,,qagnt,1025
Corner,k-o-n-e2,Kone,,qekno,1027
Island,i-l-a-nt,Ilant,,qailnt,1032
Spring,s-pr-e-ng,Spreg,,qegprs,1033
Offer,o-f,Ofi,i,qfio,1034
Pain,p-a-n,Pan,,qanp,1035
Wood,u-u-d,Uud,,qduz,1036
Instance,n-s,Nso,o,qnos,1037
Vain,v-a-n,Vano,o,qanov,1038
Sufficient,s2-u-f,Sufo,o,qfosu,1040
Happiness,^-h-\-a-p-e2-n-e-s,Hapenes,,qaehnps,1041
Journey,j-e2-n-e,Jeneo,o,qejno,1042
Dress,d-r-e-s,Dres,,qders,1044
Ourselves,r-ss,Rss,,qmrs,1045
Conduct,k-d-u-k,Kduk,,qdku,1046
Lead,l-e-d,Ledu,u,qdelu,1048
Grave,g-r-a-v,Grav,,qagrv,1051
Legal,l-e-g,Lego,o,qeglo,1053
Queen,k-w-e-n,Qen,,qenq,1054
Lower,l-o-r,Lor,,qlor,1055
Caused,k-s2-/-t,Ksto,o,qkost,1056
Special,s-p,Spi,i,qips,1057
Cases,k-a-ss,Kass,,qaks,1058
Stop,s2-t-p,Stp,,qpst,1059
Nation,n-a-sh,Naz,,qanz,1060
Warm,u-o-m,Uom,,qmou,1061
Degree,d-e-g,Dego,o,qdego,1062
Memory,mn-r-e,Mmre,,qemr,1064
Shown,sh-o-n,Zon,,qnoz,1065
Promise,pr-m-e-s,Prmes,,qemprs,1066
Situation,s2-e-t-n,Setno,o,qenost,1067
Names,n-a2-s,Nas,,qans,1068
Foreign,f-n,Fno,o,qfno,1070
Members,mn-br-s,Mmbrs,,qbmrs,1074
Vast,v-a-s2-t,Vasto,o,qaostv,1075
Escape,e-s2-k-p,Eskp,,qekps,1076
Sake,s2-a-k,Sak,,qaks,1077
Loss,l-o-s,Los,,qlos,1078
Complete,kp,Kpu,u,qkpu,1081
Shot,sh-o-t,Zot,,qotz,1083
Difficulty,df-k,Dfko,o,qdfko,1084
Courage,k-r-j,Krj,,qjkr,1086
Forced,f-s22-t,Fst,,qfst,1087
Mighty,m-a-t-e,Mateo,o,qaemot,1089
Fallen,f-o-n,Fono,o,qfno,1090
Native,n-a-df,Nadf,,qadfn,1091
Board,b-o-d,Bod,,qbdo,1094
Serious,s-e-r-s,Sers,,qers,1095
Spread,s-pr-e-d,Spred,,qdeprs,1096
Marked,m-a-r-k-t,Markt,,qakmrt,1099
Spot,s-p-o-t,Spoto,o,qopst,1100
Colonel,k-r-n-l,Krnl,,qklnr,1101
Wonderful,u-u-n-f,Uunf,,qfnu,1103
Prevent,pr-e-v-nt,Prevnt,,qenprtv,1105
Expect,e-s-p,Xpo,o,qopx,1106
Camp,k-a-m-p,Kamp,,qakmp,1107
Move,m-u,Mu,,qmu,1108
Winter,u-e-nt-r,Uentr,,qenrtu,1109
Excellent,e-s2-l,Xl,,qclx,1110
America,a-m,Amu,u,qamu,1112
Tax,t-a-x,Taxo,o,qaotx,1114
Car,k-r,Kr,,qkrz,1117
Distribution,d-s-/-b-sh,Dsbz,,qbdsz,1118
Example,e-s2-a-m-p,Xamp,,qampx,1119
Silver,s-e-l-v,Selv,,qelsv,1120
Glass,g-l-a-s,Glas,,qagls,1121
Share,sh-a2,Za,,qacz,1122
Century,s2-e-nt-r-e,Sentre,,qenrst,1123
Forms,f-m-s,Fms,,qfms,1125
Class,k-l-a-s,Klas,,qakls,1126
Start,s2-t-a2-t,Stat,,qast,1127
Train,t-r-a-n,Tran,,qanrt,1129
Minute,mn-e-t,Mmet,,qemt,1131
Lot,l-o-t,Loto,o,qlot,1132
Enter,^-n,Nk1,k1,q1kn,1134
Particularly,p-a-t-e,Pate,,qaept,1138
Greatly,g-r-e,Gre,,qegr,1139
Method,m-e-th-d,Mehd,,qdehm,1140
Finally,f-i-n-ye,Finye,,qefiny,1141
Curious,k-e-u,Ku,,qkuz,1142
Opposite,o-p-o-s,Opos,,qops,1143
Prove,pr-v,Prv,,qprv,1144
Pure,p-e-u,Puo,o,qopu,1146
Floor,fl-r,Flr,,qflr,1147
Promised,pr-m-e-s2-t,Prmest,,qemprst,1148
Existence,e-ss,Xs,,qbsx,1149
Worse,u-u-s,Uus,,qsuz,1151
Refund,r-f-nt,Rfnt,,qfnrt,1152
Affairs,a-f-a-r-s,Afars,,qafrs,1153
Sorry,s2-o-r-e,Soreo,o,qeors,1154
Servant,s2-e-v-nt,Sevnt,,qenstv,1155
Safe,s2-a-f,Saf,,qafs,1157
Anxious,a-nk,Aq,,qacq,1159
Doctor,d-r,Dri,i,qdir,1160
Thrown,th-r-o-n,Hron,,qhnor,1161
Extent,e-s2-tn-t,Xtnt,,qntx,1162
Narrow,n-a-r-o,Naro,,qanor,1163
Breath,br-e-th,Breh,,qbehr,1165
Similar,s2-e-m-e-l,Semel,,qelms,1167
Surprise,s-e-pr-i-s,Sepris,,qeiprs,1168
Obtain,o-b-tn,Obtn,,qbnot,1170
Dog,d-o-g,Dogo,o,qdgo,1172
Iron,i-r-n,Irn,,qinr,1173
Gentlemen,jnt,Jnt,,qjnt,1174
Marry,m-a-r-e,Mare,,qaemr,1175
Crowd,k-r-a-u,Krw,,qkrw,1176
Sought,s2-ot,Soto,o,qost,1177
Rule,r-l,Rl,,qclr,1180
Go,g,G,,qgzx,1182
Page,p-a-j,Paj,,qajp,1182
Accept,a-k-s2,Aks,,qaks,1183
Shore,sh-o-r,Zor,,qorz,1186
Drink,d-r-e-nk,Dreq,,qdeqr,1188
Officer,o-s-r,Osr,,qors,1189
Judge,j-j,Jj,,qcjv,1190
Serve,s2-e-v,Sevo,o,qeosv,1191
Attack,a-t-a-k,Atak,,qakt,1192
Movement,m-u-m,Mum,,qmuz,1193
Million,m-e-l-n,Meln,,qelmn,1196
Glance,g-l-a-n-s,Glans,,qaglns,1197
Laugh,l-a-f,Lafo,o,qaflo,1198
Trade,t-r-a,Tra,,qart,1199
Lose,l-u-s,Luso,o,qlosu,1200
Search,s2-e-ch,Sec,,qces,1201
Talked,t-o-k-t,Tokt,,qkot,1202
Broad,br-o-d,Brod,,qbdor,1203
Grace,g-r-a-s,Gras,,qagrs,1204
Distant,d-s2-tn-t,Dstnt,,qdnst,1205
Sign,s2-i-n,Sino,o,qinos,1206
Highest,^-h-\-i-s,Hiso,o,qhios,1208
Advantage,a-v,Avo,o,qaov,1209
One's,u-n-s,Unso,o,qnosu,1211
Difference,df,Dfo,o,qdfo,1212
Clearly,k-l-e-e,Klee,,qekl,1213
Honest,o-n-e-s,Oneso,o,qenos,1214
Freely,fr-e-e,Freeo,o,qefor,1215
Jesus,j-e-ss,Jess,,qejs,1216
Royal,r-o-e-l,Ryl,,qlry,1217
July,j-u,Ju,,qcju,1218
Seat,s2-e-t,Seti,i,qeist,1222
Heads,^-h-\-e-d-s,Heds,,qdehs,1223
Illustration,e-l-u-s,Elus,,qelsu,1224
Proud,pr-a-u,Prw,,qprw,1226
Posted,p-o-s2-td,Posdd,,qdops,1227
Finished,f-e-n-sh-t,Fenzt,,qefntz,1228
Space,s-p-a-s,Spas,,qaps,1229
Request,r-k-e-s,Rqes,,qeqrs,1230
Fully,f-u,Fuu,u,qfuv,1231
Sad,s2-a-d,Sado,o,qados,1232
Evidence,e-v-tn,Evtn,,qentv,1235
Fancy,f-a-n-s-e,Fanse,,qaefns,1238
Choose,ch-u-s,Cus,,qcsu,1239
Dry,d-r-i,Drio,o,qdior,1242
Taste,t-a-s2-t,Tast,,qast,1243
Confidence,k-f,Kfo,o,qfko,1245
Amount,a-mn-t,Ammt,,qamt,1246
Health,^-h-\-e-l-th,Helh,,qehl,1247
Liberty,l-e-b,Leb,,qbel,1248
Liberate,l-e-b-e-r-a,Lebera,,qabelr,1248
Wine,u-i-n,Uin,,qinu,1250
Lies,l-i-s,Lis,,qils,1252
Shut,sh-u-t,Zut,,qtuz,1253
Ships,sh-s,Zs,,qcsz,1254
Settled,s2-e-t-ld,Setld,,qdelst,1255
Report,r-pr,Rpr,,qprz,1256
June,j-n,Jn,,qcjn,1259
Secure,s2-e-k-r,Sekr,,qekrs,1260
Permitted,pr-m-e-td,Prmedd,,qdempr,1261
Daily,d-a-e,Dae,,qade,1264
Seek,s2-e-k,Sek,,qeks,1265
National,n-a-sh-l,Nazl,,qalnz,1268
Tall,t-o-l,Tol,,qlot,1269
Portion,p-o-r-sh,Porz,,qoprz,1272
Add,a-d,Ado,o,qado,1276
Measure,m-e-sh-u,Mezu,,qemuz,1277
Glory,g-l-o,Gloo,o,qglo,1278
Dare,d-a2,Dao,o,qado,1280
Importance,m-p,Mpo,o,qmop,1282
Peculiar,p-k-e-u,Pku,,qkpu,1284
Brave,br-a-v,Brav,,qabrv,1286
Honor,o-n-e2,Oneu,u,qenou,1288
Dream,d-r-e-m,Drem,,qdemr,1289
Hung,^-h-\-u-ng,Hug,,qghu,1290
Mountain,mn-tn,Mmtn,,qmnt,1292
License,l-i-s2-n-s,Lisns,,qilns,1293
Gentle,jnt-l,Jntl,,qjlnt,1294
Ears,e-r-s,Ersu,u,qersu,1296
Weeks,e-k-s,Eks,,qeks,1297
Sick,s2-e-k,Seko,o,qekos,1298
President,pr-e-s2-tn,Prestn,,qenprst,1299
Thick,th-e-k,Hek,,qehk,1300
Darkness,d-a-r-k-n-e-s,Darknes,,qadeknrs,1302
Claim,k-l-a,Kla,,qakl,1303
Game,g-a-m,Gam,,qagm,1305
Aid,a-d,Adu,u,qadu,1306
Check,ch-e-k,Cek,,qcek,1307
Immediate,e-m-e,Emeo,o,qemo,1308
Succeeded,s2-u-k-td,Sukdd,,qdksu,1310
Aside,a-s-i,Asi,,qais,1311
File,f-i-l,Fil,,qfil,1312
Contrary,k-/-r-e,Kre,,qekr,1313
Fond,f-o-nt,Font,,qfnot,1314
Reply,r-e-p,Rep,,qepr,1315
Draw,d-r-o,Droo,o,qdor,1317
Holy,^-h-\-o-l-e,Holeo,o,qehlo,1318
Throughout,th-r-a-u-t,Hrwt,,qhrtw,1320
Bottom,b-o-tm,Botm,,qbmot,1321
Grow,g-r-o,Gro,,qgor,1324
Animal,a-n-e-m,Anem,,qaemn,1326
Touched,t-ch-t,Tct,,qbct,1328
FALSE,f-o-s,Fos,,qfos,1329
Expense,e-^-s2,Es,,qesz,1330
Section,s2-e-k-sh,Sekz,,qeksz,1332
Numerous,n-e-u-m,Numo,o,qmnou,1334
Sides,s2-i-d-s,Sids,,qdis,1335
Hill,^-h-\-e-l,Hel,,qehl,1340
Altogether,o-t-u,Otu,,qotu,1341
Washington,u-o-sh,Uozo,o,qouz,1342
Famous,f-a-m-u-s,Famus,,qafmsu,1343
Equally,e-k-l-e,Eqle,,qelq,1344
Otherwise,u-th-i,Uhi,,qhiu,1346
Cross,k-r-o-s,Kros,,qkors,1348
Active,a-k-v,Akv,,qakv,1349
Sharp,sh-a-r-p,Zarp,,qaprz,1350
Bank,b-a-nk,Baq,,qabq,1351
Surely,sh-u,Zuo,o,qouz,1352
Advance,v-a-n-s,Vans,,qansv,1354
Capital,k-p-t,Kpto,o,qkopt,1355
Desired,d-s-/-t,Dst,,qdst,1359
Seized,s-e-s2-d,Sesd,,qdes,1362
Contact,k-t-a-k,Ktak,,qakt,1363
Hills,^-h-\-e-l-s,Hels,,qehls,1366
Necessity,n-e-ss2-t,Nesst,,qenst,1367
Powerful,p-a-u-f,Pwf,,qfpw,1368
Naturally,n-a-t-r-ye,Natry,,qaenrty,1369
Taught,t-o-t,Toto,o,qotz,1370
Golden,g-o-ld-n,Goldn,,qdglno,1373
Entire,nt-i,Nti,,qint,1374
Intellectual,n-/-e-k,Nek,,qekn,1376
Anyone,n-e-u-n,Nuno,o,qnou,1379
Kill,k-e-l,Kel,,qekl,1380
Bread,br-e-d,Bredo,o,qbdeor,1382
Presently,pr-e,Preo,o,qeopr,1384
Thin,th-e-n,Heno,o,qehno,1385
Failed,f-a-ld,Fald,,qadfl,1386
Fate,f-a-t,Fato,o,qafot,1388
Phrase,fr-a-s,Fras,,qafrs,1389
November,n-v,Nvoo,o,qnov,1392
Waited,u-a-td,Uadd,,qadu,1394
Coast,k-o-s2-t,Kost,,qkost,1396
Hall,^-h-\-o-l,Holo,o,qhlo,1397
Popular,p-o-p,Popo,o,qop,1399
Aware,a-r,Aru,u,qaru,1400
Gathered,g-a-th-/-t,Gaht,,qaght,1404
Slight,s-l-i,Sli,,qils,1405
Group,g-r-u-p,Grup,,qgpru,1406
Remarkable,r-m-b,Rmb,,qbmr,1408
Neck,n-e-k,Neko,o,qekno,1410
Faces,f-a-ss,Fass,,qafs,1411
Forest,f-o-r-e-s,Fores,,qefors,1412
Encore,a-n-k-o-r,Ankor,,qaknor,1413
Rock,r-o-k,Rok,,qkor,1414
Grown,g-r-o-n,Gron,,qgnor,1417
Published,p-b-/-t,Pbt,,qbpt,1418
Midst,m-e-d-s,Meds,,qdems,1420
Divine,df-i-n,Dfini,i,qdfin,1421
Tells,t-ye2,Tyeo,o,qeoty,1423
Papers,p-a-pr-s,Paprs,,qaprs,1424
Carriage,k-r-j,Krjo,o,qjkor,1425
Joined,j-o-e-nt,Jynt,,qjnty,1426
Direct,d-r-k,Drk,,qdkr,1429
Wealth,l-th,Lh,,qchl,1430
Comfort,k-f-t,Kft,,qfkt,1431
List,l-s,Lso,o,qlos,1432
Blow,bl-o,Bloo,o,qblo,1433
Tender,tn-d-e2,Tnde,,qdent,1434
Stranger,s2-t-j-e2,Stje,,qejst,1435
December,d-e-s,Des,,qdes,1437
Handsome,^-h-\-a-n-s2-m,Hansm,,qahmns,1438
Worked,r-k-t,Rkt,,qkrt,1439
Prepare,pr-e-p,Prep,,qepr,1440
Sacred,s2-a-k-r-e-d,Sakred,,qadekrs,1441
Ain't,a-nt,Ant,,qant,1442
Liked,l-a-/-t,Lato,o,qalot,1443
Noticed,n-e-s2-t,Nesto,o,qenost,1444
Actually,a-k-t-l-e,Aktle,,qaeklt,1445
Yellow,e-l-o,Elo,,qelo,1446
Surface,s2-e-f-a-s,Sefas,,qaefs,1447
Consequence,k-s2-e-k,Kseq,,qekqs,1448
Pity,p-t-e,Pteo,o,qeopt,1449
Throw,th-r-o,Hro,,qhor,1450
January,j-a-n,Jano,o,qajno,1451
Habit,^-h-\-a-b-t,Habt,,qabht,1452
Weak,e-k,Eko,o,qeko,1453
Congress,k-g,Kg,,qcgk,1455
Distinguished,d-s2-t-/-t,Dstt,,qdst,1456
Pray,pr-a,Pra,,qapr,1458
Prays,pr-a-s,Praso,o,qaoprs,1458
Freedom,fr-e-tm,Fretm,,qefmrt,1460
Stage,s2-t-a-j,Staj,,qajst,1461
Angry,a-ng-r-e,Angre,,qaegnr,1462
Brown,br-n,Brn,,qbnr,1463
Rain,r-a-n,Ranu,u,qanru,1465
Express,e-s-pr,Xpr,,qprx,1466
Principle,pr-e-n,Pren,,qenpr,1467
Owner,o-n-e2,Onei,i,qeino,1469
Tired,t-i2-d,Tid,,qdit,1470
Poet,p-o-e-t,Pyt,,qpty,1471
Practice,pr-k-t,Prkt,,qkprt,1472
Familiar,f-a-m-e-l,Famel,,qaeflm,1473
Reader,r-e2-d-e2,Redeo,o,qdeor,1474
Delight,d-l-i,Dli,,qdil,1475
Weather,u-e-th,Ueho,o,qehou,1477
Fish,f-e-sh,Fez,,qefz,1478
Approach,a-pr-ch,Aprc,,qacpr,1481
Weight,u-a-t,Uato,o,qaotu,1482
Truly,t-r-u-e,Trueo,o,qeortu,1483
Material,m-a-t-e-r,Mater,,qaemrt,1484
Suggested,s2-u-j-/-t,Sujt,,qjstu,1490
Rode,r-o-d,Rodo,o,qdor,1491
Total,t-o-t,Totu,u,qotu,1492
Resolved,r-s2-o-l-v-d,Rsolvd,,qdlorsv,1495
Quarter,k-t-r,Qtr,,qqrt,1498
Rights,r-i-s,Riso,o,qiors,1499
Style,s2-t-i2,Stio,o,qiost,1500
Regular,r-e-g,Reg,,qegr,1501
Dangerous,tn-j-u-s,Tnjus,,qjnstu,1502
Song,s2-o-ng,Sog,,qgos,1503
Saved,s2-a-v-d,Savd,,qadsv,1504
Education,e-d-u,Edu,,qdeu,1505
Shadow,sh-a-d-o,Zado,,qadoz,1506
Wholly,^-h-\-o-l-e,Holeu,u,qehlou,1507
Contain,k-tn,Ktn,,qknt,1508
Drive,d-r-i-v,Driv,,qdirv,1509
Virtue,v-e2-t-u,Vetu,,qetuv,1510
Fashion,f-a-sh,Faz,,qafz,1511
Driven,d-r-e-v-n,Drevn,,qdenrv,1512
Follows,f-o-s,Foso,o,qfos,1514
Gate,g-a-t,Gat,,qagt,1516
Dressed,d-r-e-s2-t,Drest,,qderst,1517
Sentence,s2-e-n-tn-s,Sentns,,qenst,1518
Twice,t-w-i-s,Twis,,qistw,1519
Extraordinary,e-s-/-o-tn,Xotn,,qnotx,1521
Guard,g-a2-d,Gad,,qadg,1522
Hearing,^-h-\-e-r-\-h,Herg,,qeghr,1523
Beat,b-e-t,Beti,i,qbeit,1524
August,o-g,Og,,qcgo,1526
Burst,br-s2-t,Brst,,qbrst,1527
Calm,k-a-m,Kamo,o,qakmo,1528
Forces,f-s2s,Fss,,qfsv,1529
Mass,m-a-s,Masu,u,qamsu,1532
Science,s2-a-n-s,Sanso,o,qanos,1535
Treated,t-r-e-td,Tredd,,qdert,1537
Thank,th-^->-\-h,Hgo,o,qgho,1539
Discover,d-s2-k-v,Dskv,,qdksv,1540
Stands,s2-tn-s,Stns,,qnst,1542
Based,b-a-s2-t,Bast,,qabst,1543
April,a-pr,Apro,o,qaopr,1544
Explained,e-s-pl-/-t,Xplt,,qlptx,1545
Heat,^-h-\-e-t,Het,,qeht,1547
Ear,e-r,Eri,i,qeir,1548
Address,a-d-r,Adr,,qadr,1549
Genius,j-e-n-u-s,Jenus,,qejnsu,1551
Constant,k-s2-tn,Kstn,,qknst,1552
Imagine,e-m-a-j,Emaj,,qaejm,1554
Guess,g-e-s,Geso,o,qegos,1555
Chose,ch-o-s,Cos,,qcos,1556
Impression,m-pr-e-sh,Mprez,,qemprz,1559
Uncle,u-nk-l,Uql,,qlqu,1560
Valley,v-a-l-e,Vale,,qaelv,1561
Snow,s2-n-o,Snoo,o,qnos,1562
Unknown,u-n-o-n,Unon,,qnou,1563
Printed,pr-e-nt-d,Prentd,,qdenprt,1564
Statement,s2-t-m,Stm,,qmst,1565
Comply,k-pl-i,Kpli,,qiklp,1566
Machine,m-a-sh-n,Mazn,,qamnz,1567
Lovely,l-v-e,Lve,,qelv,1569
Farther,f-a-th2,Fahu,u,qafhu,1572
Interests,n-/-s-s,Nss,,qnsz,1575
Rank,r-a-nk,Raq,,qaqr,1577
Needed,n-e-td,Nedd,,qden,1581
Tongue,t-ng,Tg,,qgmt,1582
Final,f-i-n-l,Finl,,qfiln,1586
Larger,l-a-j-e2,Laje,,qaejl,1588
Edge,e-j,Ej,,qcej,1589
Loud,l-a-u,Lw,,qclw,1591
Capable,k-a-p,Kap,,qakp,1592
Moon,m-u-n,Mun,,qmnu,1593
Mention,mn-sh,Mnz,,qmnz,1594
Box,b-o-x,Boxo,o,qbox,1595
Struggle,s2-t-r-g,Strg,,qgrst,1596
Season,s-e-s2-n,Sesn,,qens,1597
Wounded,u-u-nt-d,Uuntd,,qdntu,1598
Double,d-b,Db,,qbdv,1600
Drove,d-r-o-v,Drov,,qdorv,1602
Spain,s-p-n,Spno,o,qnops,1607
Enemies,e-n-e-m-e-s,Enemes,,qemns,1608
October,o-k-t,Okt,,qkot,1609
Busy,b-e-s-e,Bese,,qbes,1614
Title,t-i-t,Tit,,qitv,1615
Series,s-e-r-e-s,Seres,,qers,1616
Admitted,a-m-e-td,Amedd,,qadem,1618
Countries,k-t-s,Kts,,qkst,1619
Collection,k-o-l-sh,Kolz,,qkloz,1620
Slaves,s-l-a-v-s2,Slavs,,qalsv,1621
Mission,m-e-sh,Mez,,qemz,1622
Size,s-i-s,Sis,,qcis,1623
Possibly,p-o-s-e,Pose,,qeops,1624
Duties,td-e-s,Ddes,,qdes,1625
Upper,u-pr,Upr,,qpru,1628
Companion,k-p-a-n-u-n,Kpanun,,qaknpu,1632
Faithful,f-a-th2-f,Fahf,,qafh,1633
Minds,m-i-s,Miso,o,qimos,1634
Height,^-h-\-i-t,Hito,o,qhiot,1635
Destroy,d-s-/-o-e,Dsy,,qdsy,1637
Separate,s-e-pr,Sepr,,qeprs,1638
Absence,a-b-s,Abs,,qabs,1640
Parties,p-t-e-s,Ptes,,qepst,1643
Content,k-tn-t,Ktnt,,qknt,1644
Noise,n-o-e-s,Nys,,qnsy,1645
Demand,tm-a-n,Tman,,qamnt,1646
Hoped,^-h-\-o-p-t,Hopt,,qhopt,1648
Listen,l-e-s2-n,Lesn,,qelns,1649
Release,r-e-l-e-s,Reles,,qelrs,1650
Pair,p-a-r,Paro,o,qaopr,1651
Buy,b-i,Bio,o,qbio,1655
Remove,r-e-m-u,Remu,,qemru,1657
Sympathy,s2-e-m-th-e,Semhe,,qehms,1658
Sum,s2-m,Smu,u,qmsu,1660
Slow,s-l-o,Slo,,qlos,1663
Begun,b-g-n,Bgn,,qbgn,1664
Hurt,^-h-\-e2-t,Heto,o,qehot,1665
Current,k-r-e-nt,Krent,,qeknrt,1668
